1.716913;18.799522;20.516435
1.612396;18.828521;20.440917
1.726213;18.667032;20.393245
1.723762;19.101865;20.825627
1.638334;18.893337;20.531671
1.592161;18.755438;20.347599
1.695939;18.670248;20.366187
1.794804;19.631906;21.426710
1.922949;21.861679;23.784628
1.977922;19.863331;21.841253
1.812913;18.290229;20.103142
1.575559;18.176819;19.752378
1.588770;18.268463;19.857233
1.587477;18.359825;19.947302
1.579004;18.367255;19.946259
