18.037913;1;1
17.927663;2;1
6.742523;4;1
3.549714;8;1
2.565080;16;1
2.680551;32;1
18.429764;1;1
18.345849;2;1
6.834846;4;1
3.552322;8;1
2.848922;16;1
2.683496;32;1
17.830279;1;1
17.910882;2;1
6.760111;4;1
3.429061;8;1
2.531810;16;1
2.572638;32;1
17.718496;1;1
18.035414;2;1
6.688155;4;1
3.438457;8;1
2.521633;16;1
2.492543;32;1
17.813291;1;1
18.029347;2;1
6.707637;4;1
3.440648;8;1
2.456679;16;1
2.558725;32;1
18.009331;1;1
17.998863;2;1
6.737216;4;1
3.413071;8;1
2.449926;16;1
2.538493;32;1
18.373013;1;1
17.753571;2;1
6.729590;4;1
3.443905;8;1
2.493381;16;1
2.486669;32;1
17.467909;1;1
18.066132;2;1
6.689887;4;1
3.406343;8;1
2.419147;16;1
2.805757;32;1
17.963493;1;1
17.995890;2;1
6.751465;4;1
3.412235;8;1
2.512476;16;1
2.570256;32;1
17.700513;1;1
17.939394;2;1
6.779979;4;1
3.387082;8;1
2.418123;16;1
2.572482;32;1
18.002973;1;1
17.866793;2;1
6.610394;4;1
3.328440;8;1
2.377317;16;1
2.458944;32;1
17.807906;1;1
17.545140;2;1
6.694983;4;1
3.308577;8;1
2.422414;16;1
2.505374;32;1
17.784141;1;1
17.828112;2;1
6.699018;4;1
3.333647;8;1
2.405919;16;1
2.456834;32;1
17.800799;1;1
17.805634;2;1
6.696577;4;1
3.349870;8;1
2.400993;16;1
2.467203;32;1
17.755435;1;1
17.850964;2;1
6.706244;4;1
3.323861;8;1
2.394089;16;1
2.470425;32;1
9.670443;1;2
9.677739;2;2
3.713972;4;2
2.370030;8;2
2.428122;16;2
2.475167;32;2
9.634083;1;2
9.694727;2;2
3.759614;4;2
2.371045;8;2
2.396498;16;2
2.477359;32;2
9.610122;1;2
9.685898;2;2
3.716120;4;2
2.419115;8;2
2.389934;16;2
2.465459;32;2
9.658492;1;2
9.691498;2;2
3.716499;4;2
2.376614;8;2
2.401708;16;2
2.477129;32;2
9.620023;1;2
9.680871;2;2
3.719248;4;2
2.374261;8;2
2.399376;16;2
2.466083;32;2
9.683328;1;2
9.703233;2;2
3.696269;4;2
2.375304;8;2
2.397451;16;2
2.463608;32;2
9.605475;1;2
9.670587;2;2
3.720167;4;2
2.384081;8;2
2.380677;16;2
2.492257;32;2
9.634274;1;2
9.682883;2;2
3.808034;4;2
2.382213;8;2
2.402112;16;2
2.486820;32;2
9.608437;1;2
9.671885;2;2
3.715129;4;2
2.377223;8;2
2.398141;16;2
2.482279;32;2
9.624216;1;2
9.672041;2;2
3.734708;4;2
2.384692;8;2
2.394916;16;2
2.471081;32;2
9.605183;1;2
9.679094;2;2
3.716185;4;2
2.368909;8;2
2.396426;16;2
2.478152;32;2
9.619306;1;2
9.701722;2;2
3.744985;4;2
2.506327;8;2
2.408034;16;2
2.521232;32;2
9.656182;1;2
9.784143;2;2
4.204968;4;2
2.506353;8;2
2.479911;16;2
2.748344;32;2
9.691414;1;2
9.707977;2;2
3.793166;4;2
2.429916;8;2
2.405964;16;2
2.493012;32;2
9.602565;1;2
9.711007;2;2
3.744477;4;2
2.378973;8;2
2.406870;16;2
2.483715;32;2
5.069581;1;4
5.100665;2;4
2.596453;4;4
2.351342;8;4
2.450186;16;4
2.537031;32;4
5.072732;1;4
5.135770;2;4
2.591524;4;4
2.395313;8;4
2.446792;16;4
2.561595;32;4
5.067893;1;4
5.159539;2;4
2.678406;4;4
2.392660;8;4
2.454299;16;4
2.521501;32;4
5.091293;1;4
5.227679;2;4
2.614829;4;4
2.379643;8;4
2.468780;16;4
2.604031;32;4
5.101902;1;4
5.333200;2;4
2.627191;4;4
2.421093;8;4
2.479757;16;4
2.582862;32;4
5.095858;1;4
5.281487;2;4
2.588687;4;4
2.384192;8;4
2.555911;16;4
2.685788;32;4
5.101892;1;4
5.419631;2;4
2.741086;4;4
2.434662;8;4
2.591205;16;4
2.639677;32;4
5.062776;1;4
5.389889;2;4
2.604049;4;4
2.459683;8;4
2.521661;16;4
2.643276;32;4
5.041396;1;4
5.262051;2;4
2.564982;4;4
2.347962;8;4
2.474021;16;4
2.614914;32;4
5.145752;1;4
5.366425;2;4
2.621928;4;4
2.435978;8;4
2.471056;16;4
2.742567;32;4
5.085949;1;4
5.401221;2;4
2.673873;4;4
2.404878;8;4
2.559760;16;4
2.720155;32;4
5.105268;1;4
5.417778;2;4
2.606274;4;4
2.431800;8;4
2.519798;16;4
2.625475;32;4
5.072626;1;4
5.374438;2;4
2.552169;4;4
2.357580;8;4
2.432625;16;4
2.644273;32;4
5.079108;1;4
5.339249;2;4
2.576560;4;4
2.364544;8;4
2.470807;16;4
2.632638;32;4
5.143508;1;4
5.424342;2;4
2.638336;4;4
2.418991;8;4
2.547938;16;4
2.629482;32;4
3.128013;1;8
3.349732;2;8
2.497764;4;8
2.570758;8;8
2.575069;16;8
2.669568;32;8
3.317207;1;8
3.434385;2;8
2.503014;4;8
2.409027;8;8
2.624053;16;8
2.769157;32;8
3.245700;1;8
3.328229;2;8
2.548630;4;8
2.506462;8;8
2.591195;16;8
2.757992;32;8
3.169614;1;8
3.350343;2;8
2.532434;4;8
2.374089;8;8
2.517392;16;8
2.623690;32;8
3.139627;1;8
3.333756;2;8
2.496247;4;8
2.455208;8;8
