16;0.000289;1
16;0.000229;2
16;0.000122;4
16;0.000116;8
16;0.007189;16
16;0.000632;32
16;0.000327;1
16;0.000217;2
16;0.000140;4
16;0.017920;8
16;0.004202;16
16;0.000689;32
16;0.000281;1
16;0.000200;2
16;0.000140;4
16;0.003973;8
16;0.001337;16
16;0.000463;32
16;0.000275;1
16;0.000240;2
16;0.000176;4
16;0.000129;8
16;0.010836;16
16;0.000768;32
16;0.000261;1
16;0.000204;2
16;0.000160;4
16;0.000117;8
16;0.001356;16
16;0.000811;32
16;0.000294;1
16;0.000206;2
16;0.000168;4
16;0.000123;8
16;0.003293;16
16;0.000701;32
16;0.000289;1
16;0.000190;2
16;0.000122;4
16;0.007280;8
16;0.012918;16
16;0.000612;32
16;0.000312;1
16;0.000192;2
16;0.000153;4
16;0.012612;8
16;0.013285;16
16;0.000432;32
16;0.000296;1
16;0.000194;2
16;0.000144;4
16;0.001335;8
16;0.006091;16
16;0.000597;32
16;0.000307;1
16;0.000192;2
16;0.000122;4
16;0.000117;8
16;0.013302;16
16;0.000723;32
32;0.001256;1
32;0.000704;2
32;0.000445;4
32;0.000294;8
32;0.004795;16
32;0.001030;32
32;0.001141;1
32;0.000714;2
32;0.000425;4
32;0.012991;8
32;0.002458;16
32;0.000883;32
32;0.001105;1
32;0.000744;2
32;0.000448;4
32;0.000324;8
32;0.009549;16
32;0.000576;32
32;0.001148;1
32;0.000687;2
32;0.000415;4
32;0.000282;8
32;0.011534;16
32;0.000739;32
32;0.001143;1
32;0.000689;2
32;0.000427;4
32;0.010232;8
32;0.013523;16
32;0.001042;32
32;0.001173;1
32;0.000760;2
32;0.000499;4
32;0.001559;8
32;0.001025;16
32;0.001080;32
32;0.001163;1
32;0.000783;2
32;0.000442;4
32;0.004939;8
32;0.008153;16
32;0.000840;32
32;0.001162;1
32;0.000720;2
32;0.000377;4
32;0.000276;8
32;0.003440;16
32;0.000689;32
32;0.001166;1
32;0.000709;2
32;0.000431;4
32;0.000280;8
32;0.010398;16
32;0.001086;32
32;0.001245;1
32;0.000799;2
32;0.000441;4
32;0.003641;8
32;0.008490;16
32;0.000595;32
64;0.004678;1
64;0.003009;2
64;0.001743;4
64;0.002356;8
64;0.003470;16
64;0.002828;32
64;0.004695;1
64;0.002842;2
64;0.001402;4
64;0.000905;8
64;0.002676;16
64;0.001308;32
64;0.004668;1
64;0.002711;2
64;0.001565;4
64;0.002831;8
64;0.006219;16
64;0.001262;32
64;0.004565;1
64;0.002631;2
64;0.001416;4
64;0.000912;8
64;0.004037;16
64;0.001558;32
64;0.005461;1
64;0.002631;2
64;0.001397;4
64;0.003858;8
64;0.013233;16
64;0.001742;32
64;0.004565;1
64;0.002635;2
64;0.001519;4
64;0.004883;8
64;0.001331;16
64;0.001314;32
64;0.004561;1
64;0.002656;2
64;0.001412;4
64;0.000900;8
64;0.006358;16
64;0.001802;32
64;0.004467;1
64;0.002692;2
64;0.001680;4
64;0.005092;8
64;0.007322;16
64;0.001318;32
64;0.004664;1
64;0.002669;2
64;0.001436;4
64;0.004917;8
64;0.014182;16
64;0.001544;32
64;0.004691;1
64;0.002741;2
64;0.001444;4
64;0.000913;8
64;0.013708;16
64;0.001266;32
128;0.018536;1
128;0.010483;2
128;0.005985;4
128;0.003402;8
128;0.003596;16
128;0.004104;32
128;0.018893;1
128;0.012230;2
128;0.005960;4
128;0.004627;8
128;0.007589;16
128;0.003914;32
128;0.018304;1
128;0.010922;2
128;0.005602;4
128;0.003644;8
128;0.006383;16
128;0.004007;32
128;0.018366;1
128;0.010415;2
128;0.006311;4
128;0.003579;8
128;0.004418;16
128;0.004031;32
128;0.019150;1
128;0.010748;2
128;0.005681;4
128;0.003422;8
128;0.003801;16
128;0.004299;32
128;0.018286;1
128;0.010347;2
128;0.005414;4
128;0.004139;8
128;0.003337;16
128;0.003482;32
128;0.018726;1
128;0.010338;2
128;0.005939;4
128;0.003729;8
128;0.003959;16
128;0.003879;32
128;0.018667;1
128;0.010472;2
128;0.005546;4
128;0.006052;8
128;0.005359;16
128;0.004064;32
128;0.018218;1
128;0.011437;2
128;0.006967;4
128;0.003711;8
128;0.006654;16
128;0.004274;32
128;0.018721;1
128;0.010707;2
128;0.005965;4
128;0.006646;8
128;0.014110;16
128;0.004512;32
256;0.075775;1
256;0.041862;2
256;0.023876;4
256;0.016801;8
256;0.022511;16
256;0.013698;32
256;0.077254;1
256;0.042665;2
256;0.021415;4
256;0.013705;8
256;0.017326;16
256;0.016174;32
256;0.073972;1
256;0.044989;2
256;0.023493;4
256;0.015800;8
256;0.014514;16
256;0.013492;32
256;0.077113;1
256;0.041760;2
256;0.021492;4
256;0.013718;8
256;0.013110;16
256;0.013614;32
256;0.073593;1
256;0.043437;2
256;0.021699;4
256;0.013477;8
256;0.014445;16
256;0.013818;32
256;0.072264;1
256;0.044622;2
256;0.024682;4
256;0.013432;8
256;0.022030;16
256;0.014564;32
256;0.075451;1
256;0.043941;2
256;0.023814;4
256;0.030626;8
256;0.028926;16
256;0.014608;32
256;0.071356;1
256;0.042252;2
256;0.021501;4
256;0.015788;8
256;0.014995;16
256;0.013642;32
256;0.073008;1
256;0.044000;2
256;0.021990;4
256;0.014050;8
256;0.017954;16
256;0.015354;32
256;0.073999;1
256;0.044199;2
256;0.021967;4
256;0.014161;8
256;0.024517;16
256;0.016555;32
512;0.295732;1
512;0.161398;2
512;0.085135;4
512;0.060070;8
512;0.056889;16
512;0.052963;32
512;0.303178;1
512;0.171062;2
512;0.087046;4
512;0.059175;8
512;0.058708;16
512;0.053708;32
512;0.311164;1
512;0.173963;2
512;0.094365;4
512;0.054342;8
512;0.077605;16
512;0.054126;32
512;0.307962;1
512;0.175815;2
512;0.088724;4
512;0.059250;8
512;0.067684;16
512;0.054382;32
512;0.299267;1
512;0.170228;2
512;0.087603;4
512;0.058244;8
512;0.081459;16
512;0.056972;32
512;0.301265;1
512;0.175750;2
512;0.087548;4
512;0.056180;8
512;0.062115;16
512;0.060249;32
512;0.292184;1
512;0.159186;2
512;0.092445;4
512;0.053782;8
512;0.073532;16
512;0.054328;32
512;0.308625;1
512;0.171899;2
512;0.088758;4
512;0.056491;8
512;0.065476;16
512;0.059690;32
512;0.307317;1
512;0.171323;2
512;0.089806;4
512;0.055191;8
512;0.059940;16
512;0.054763;32
512;0.305724;1
512;0.169499;2
512;0.087561;4
512;0.054719;8
512;0.060724;16
512;0.054420;32
1024;1.230767;1
1024;0.686466;2
1024;0.379404;4
1024;0.269912;8
1024;0.242780;16
1024;0.237071;32
1024;1.174545;1
1024;0.683650;2
1024;0.349297;4
1024;0.232823;8
1024;0.227540;16
1024;0.214047;32
1024;1.116942;1
1024;0.649486;2
1024;0.349542;4
1024;0.235550;8
1024;0.232982;16
1024;0.212148;32
1024;1.174439;1
1024;0.642579;2
1024;0.359668;4
1024;0.213790;8
1024;0.234143;16
1024;0.205490;32
1024;1.123314;1
1024;0.642509;2
1024;0.352664;4
1024;0.224898;8
1024;0.225775;16
1024;0.217003;32
1024;1.122208;1
1024;0.643697;2
1024;0.339834;4
1024;0.217954;8
1024;0.224832;16
1024;0.218813;32
1024;1.127774;1
1024;0.654307;2
1024;0.348383;4
1024;0.218430;8
1024;0.248985;16
1024;0.221563;32
1024;1.179554;1
1024;0.671963;2
1024;0.383638;4
1024;0.226095;8
1024;0.233579;16
1024;0.215305;32
1024;1.188514;1
1024;0.652570;2
1024;0.346688;4
1024;0.226335;8
1024;0.220310;16
1024;0.218631;32
1024;1.172147;1
1024;0.652460;2
1024;0.370120;4
1024;0.217144;8
1024;0.247520;16
1024;0.218428;32
2048;4.664060;1
2048;2.694552;2
2048;1.380456;4
2048;0.927255;8
2048;0.885143;16
2048;0.846571;32
2048;4.768843;1
2048;2.819013;2
2048;1.405837;4
2048;0.908502;8
2048;0.937351;16
2048;0.875110;32
2048;4.830349;1
2048;2.785979;2
2048;1.386930;4
2048;0.881239;8
2048;0.885295;16
2048;0.842437;32
2048;4.701222;1
2048;2.740604;2
2048;1.401679;4
2048;0.952271;8
2048;0.882503;16
2048;0.836018;32
2048;4.588829;1
2048;2.574698;2
2048;1.384488;4
2048;0.971288;8
2048;0.901991;16
2048;0.859234;32
2048;4.817821;1
2048;2.719592;2
2048;1.464931;4
2048;1.008610;8
2048;0.884728;16
2048;0.853553;32
2048;4.896310;1
2048;2.712034;2
2048;1.470593;4
2048;0.934737;8
2048;0.890005;16
2048;0.827652;32
2048;4.612779;1
2048;2.659767;2
2048;1.372151;4
2048;0.839387;8
2048;0.876858;16
2048;0.845507;32
2048;4.590423;1
2048;2.647062;2
2048;1.426306;4
2048;0.886404;8
2048;0.843203;16
2048;0.847011;32
2048;4.588853;1
2048;2.631838;2
2048;1.384736;4
2048;0.932340;8
2048;0.875438;16
2048;0.859126;32
4096;18.149128;1
4096;10.277130;2
4096;5.419879;4
4096;3.380429;8
4096;3.295696;16
4096;3.308828;32
4096;18.332839;1
4096;10.456578;2
4096;5.498470;4
4096;3.633149;8
4096;3.272196;16
4096;3.292348;32
4096;18.077793;1
4096;10.287719;2
4096;5.493942;4
4096;3.466331;8
4096;3.404253;16
4096;3.261993;32
4096;17.822018;1
4096;10.363151;2
4096;5.461759;4
4096;3.489374;8
4096;3.314589;16
4096;3.226289;32
4096;17.744865;1
4096;10.320915;2
4096;5.677496;4
4096;3.417626;8
4096;3.400914;16
4096;3.239928;32
4096;19.811901;1
4096;11.046289;2
4096;5.993079;4
4096;3.629893;8
4096;3.610569;16
4096;3.522554;32
4096;20.063629;1
4096;11.183063;2
4096;5.681631;4
4096;3.883005;8
4096;3.783751;16
4096;3.691538;32
4096;19.824816;1
4096;11.117245;2
4096;5.705971;4
4096;3.885812;8
4096;3.757902;16
4096;3.546214;32
4096;19.408305;1
4096;11.062902;2
4096;5.610139;4
4096;3.701135;8
4096;3.834728;16
4096;3.474227;32
4096;19.588367;1
4096;11.000443;2
4096;5.606491;4
4096;3.898657;8
4096;3.594784;16
4096;4.227467;32
8192;78.976166;1
8192;44.902248;2
8192;22.656706;4
8192;15.204147;8
8192;16.623649;16
8192;14.661331;32
8192;78.715485;1
8192;44.026272;2
8192;22.418945;4
8192;15.299918;8
8192;14.215288;16
8192;15.612833;32
8192;79.175023;1
8192;44.309122;2
8192;22.661459;4
8192;14.349832;8
8192;13.169629;16
8192;13.574556;32
8192;78.119028;1
8192;44.108700;2
8192;22.640463;4
8192;13.965694;8
8192;13.774116;16
8192;13.649247;32
8192;76.278071;1
8192;42.993671;2
8192;23.258308;4
8192;14.373553;8
8192;13.474020;16
8192;13.546287;32
8192;77.354700;1
8192;44.526189;2
8192;22.743049;4
8192;14.934824;8
8192;14.371507;16
8192;13.922958;32
8192;78.595488;1
8192;44.135736;2
8192;22.120485;4
8192;13.557858;8
8192;13.669324;16
8192;13.181345;32
8192;78.051113;1
