17.876576;1;1
17.918201;2;1
6.756025;4;1
3.337235;8;1
2.425759;16;1
2.497091;32;1
17.800983;1;1
17.910028;2;1
6.709873;4;1
3.349306;8;1
2.477734;16;1
2.522237;32;1
17.792615;1;1
17.915292;2;1
6.740536;4;1
3.353260;8;1
2.433323;16;1
2.495245;32;1
17.838398;1;1
17.934837;2;1
6.747623;4;1
3.313973;8;1
2.427415;16;1
2.434349;32;1
17.872545;1;1
17.576538;2;1
6.701577;4;1
3.303047;8;1
2.325159;16;1
2.418940;32;1
17.785870;1;1
17.855304;2;1
6.678194;4;1
3.282375;8;1
2.413950;16;1
2.476995;32;1
17.809724;1;1
17.951050;2;1
6.745048;4;1
3.377809;8;1
2.444981;16;1
2.493769;32;1
17.895164;1;1
17.924624;2;1
6.722549;4;1
3.329703;8;1
2.413942;16;1
2.507115;32;1
17.861384;1;1
17.901379;2;1
6.726189;4;1
3.371467;8;1
2.432386;16;1
2.547348;32;1
17.855266;1;1
17.927739;2;1
6.729767;4;1
3.333696;8;1
2.426373;16;1
2.506810;32;1
17.930632;1;1
17.944636;2;1
6.723435;4;1
3.346201;8;1
2.444853;16;1
2.499808;32;1
17.849607;1;1
17.939922;2;1
6.736929;4;1
3.359011;8;1
2.437321;16;1
2.510346;32;1
17.811052;1;1
17.940689;2;1
6.748290;4;1
3.341834;8;1
2.439120;16;1
2.560129;32;1
17.782163;1;1
17.933437;2;1
6.730765;4;1
3.384799;8;1
2.471235;16;1
2.527678;32;1
17.811603;1;1
17.877691;2;1
6.689978;4;1
3.341372;8;1
2.408556;16;1
2.508901;32;1
9.422200;1;2
9.464895;2;2
3.590451;4;2
2.197111;8;2
2.253240;16;2
2.338421;32;2
9.405732;1;2
9.471648;2;2
3.615258;4;2
2.205150;8;2
2.237420;16;2
2.361547;32;2
9.394443;1;2
9.477296;2;2
3.615629;4;2
2.201813;8;2
2.235553;16;2
2.365300;32;2
9.395132;1;2
9.487402;2;2
3.634015;4;2
2.237170;8;2
2.258305;16;2
2.362541;32;2
9.387453;1;2
9.476302;2;2
3.608400;4;2
2.222649;8;2
2.242305;16;2
2.357185;32;2
9.408957;1;2
9.618479;2;2
3.658407;4;2
2.228987;8;2
2.243535;16;2
2.340037;32;2
9.858995;1;2
9.798549;2;2
3.870164;4;2
2.291564;8;2
2.350045;16;2
2.379076;32;2
9.746513;1;2
9.725643;2;2
3.896700;4;2
2.282738;8;2
2.285817;16;2
2.402011;32;2
9.632823;1;2
9.702472;2;2
3.709359;4;2
2.251160;8;2
2.260950;16;2
2.372562;32;2
9.420348;1;2
9.482557;2;2
3.639447;4;2
2.253200;8;2
2.244526;16;2
2.468026;32;2
10.029426;1;2
9.770981;2;2
3.740644;4;2
2.269102;8;2
2.512927;16;2
2.470640;32;2
9.703392;1;2
9.705603;2;2
3.695952;4;2
2.373746;8;2
2.534815;16;2
2.389096;32;2
9.433747;1;2
9.563973;2;2
3.665007;4;2
2.228785;8;2
2.362990;16;2
2.577699;32;2
9.663585;1;2
9.594496;2;2
3.655262;4;2
2.252579;8;2
2.289068;16;2
2.372604;32;2
9.593095;1;2
9.628594;2;2
3.667542;4;2
2.269829;8;2
2.261239;16;2
2.370827;32;2
5.041909;1;4
5.078371;2;4
2.502084;4;4
2.242449;8;4
2.328789;16;4
2.531586;32;4
5.057112;1;4
5.154447;2;4
2.533328;4;4
2.304772;8;4
2.383107;16;4
2.469418;32;4
4.997086;1;4
5.222226;2;4
2.576020;4;4
2.364892;8;4
2.370624;16;4
2.550706;32;4
5.126992;1;4
5.326286;2;4
2.616197;4;4
2.392703;8;4
2.517668;16;4
2.580750;32;4
5.184131;1;4
5.415538;2;4
2.654397;4;4
2.351131;8;4
2.422115;16;4
2.558356;32;4
5.137976;1;4
5.358721;2;4
2.522981;4;4
2.289347;8;4
2.443892;16;4
2.582660;32;4
5.052011;1;4
5.425475;2;4
2.507563;4;4
2.334609;8;4
2.412496;16;4
2.590449;32;4
5.063282;1;4
5.320022;2;4
2.553530;4;4
2.304204;8;4
2.485063;16;4
2.496023;32;4
5.081927;1;4
5.377653;2;4
2.507803;4;4
2.274712;8;4
2.402825;16;4
2.584546;32;4
5.192709;1;4
5.566304;2;4
2.585577;4;4
2.397676;8;4
2.468586;16;4
2.580867;32;4
5.242096;1;4
5.389498;2;4
2.608309;4;4
2.656149;8;4
2.631269;16;4
2.665830;32;4
5.107141;1;4
5.410403;2;4
2.509347;4;4
2.291904;8;4
2.437250;16;4
2.407617;32;4
5.180019;1;4
5.296206;2;4
2.502327;4;4
2.284807;8;4
2.419784;16;4
2.556058;32;4
5.152194;1;4
5.355938;2;4
2.493975;4;4
2.341368;8;4
2.383800;16;4
2.506219;32;4
5.053048;1;4
5.332806;2;4
2.521850;4;4
2.368238;8;4
2.455382;16;4
2.502788;32;4
3.361212;1;8
3.261935;2;8
2.513069;4;8
2.408550;8;8
2.483001;16;8
2.605713;32;8
3.232451;1;8
3.193086;2;8
2.588840;4;8
2.354085;8;8
2.419685;16;8
2.624965;32;8
3.197125;1;8
3.256367;2;8
2.473297;4;8
2.369001;8;8
2.495373;16;8
2.649051;32;8
3.122929;1;8
3.429012;2;8
2.435729;4;8
2.381341;8;8
2.540782;16;8
2.605987;32;8
3.128035;1;8
3.605151;2;8
2.469133;4;8
2.469078;8;8
2.575527;16;8
2.699529;32;8
3.424815;1;8
3.452764;2;8
2.597411;4;8
2.563060;8;8
2.656831;16;8
2.693864;32;8
3.398784;1;8
3.426318;2;8
2.694792;4;8
2.559341;8;8
2.459324;16;8
2.661751;32;8
3.216629;1;8
3.283470;2;8
2.431998;4;8
2.444086;8;8
2.499822;16;8
2.626747;32;8
3.217393;1;8
3.327146;2;8
2.580725;4;8
2.572096;8;8
2.615628;16;8
2.679154;32;8
3.292455;1;8
3.448414;2;8
2.585569;4;8
2.482101;8;8
2.488201;16;8
2.846911;32;8
3.201943;1;8
3.400087;2;8
2.601602;4;8
2.450015;8;8
2.580431;16;8
2.632149;32;8
3.259529;1;8
3.297157;2;8
2.472660;4;8
2.350864;8;8
2.523507;16;8
2.623108;32;8
3.203754;1;8
3.403892;2;8
2.603340;4;8
2.393230;8;8
2.583936;16;8
2.681692;32;8
3.142412;1;8
3.354920;2;8
2.503448;4;8
2.410598;8;8
2.513351;16;8
2.652102;32;8
3.281070;1;8
3.269563;2;8
2.553174;4;8
2.361503;8;8
2.541993;16;8
2.945079;32;8
